num,name,BBclass,Check,smiles
1397,myrophine,1,2,CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5
1398,nabazenil,1,2,CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1
1399,nabilone,1,2,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21
1400,nafimidone,1,2,O=C(Cn1ccnc1)c1ccc2ccccc2c1
1401,naflocort,1,2,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H]1Cc3ccccc3C[C@]12C(=O)CO
1402,nalbuphine,1,2,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314
1403,nalmefene,1,2,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
1404,nalmexone,1,2,CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
1405,napactadine,1,2,CN=C(Cc1ccc2ccccc2c1)[NH2+]C
1406,napamezole,1,2,C1=C(CC2=NCNC2)CCc2ccccc21
1407,naprodoxime,1,2,CC(Oc1cccc2ccccc12)/C(N)=N/O
1408,nefazodone,1,2,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
1409,nefiracetam,1,2,Cc1cccc(C)c1NC(=O)CN1CCCC1=O
1410,neflumozide,1,2,O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1
1411,nialamide,1,2,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
1412,niaprazine,1,2,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1
1413,nicocortonide,1,2,C/C=C\C1O[C@]2(C(=O)COC(=O)c3ccncc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C
1414,nicomorphine,1,2,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5
1415,nicopholine,1,2,O=C(c1cccnc1)N1CCOCC1
1416,nicotinamide,1,2,NC(=O)c1cccnc1
1417,nikethamide,1,2,CCN(CC)C(=O)c1cccnc1
1418,nimetazepam,1,2,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
1419,nisobamate,1,2,CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C
1420,nisoxetine,1,2,CNCCC(Oc1ccccc1OC)c1ccccc1
1421,nitrafudam,1,2,N=C(N)c1ccc(-c2ccccc2[N+](=O)[O-])o1
1422,nivazol(nivacortol),1,2,C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C
1423,nomelidine,1,2,CNC/C=C(/c1ccc(Br)cc1)c1cccnc1
1424,nomifensine,1,2,CN1Cc2c(N)cccc2C(c2ccccc2)C1
1425,nonapyrimine,1,2,CCCCCCCCCNc1ncnc2[nH]ccc12
1426,norflurane,1,2,FCC(F)(F)F
1427,norlevorphanol,1,2,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3
1428,normorphine,1,2,Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341
1429,nortetrazepam,1,2,O=C1CN=C(C2=CCCCC2)c2cc(Cl)ccc2N1
1430,noscapine,1,2,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1431,noxiptiline,1,2,CN(C)CCON=C1c2ccccc2CCc2ccccc21
1432,nuclotixene,1,2,Clc1ccc2c(c1)/C(=C/C1CN3CCC1CC3)c1ccccc1S2
1433,ocaperidone,1,2,Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1
1434,ocinaplon,1,2,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12
1435,octamoxin,1,2,CCCCCCC(C)NN
1436,octriptyline,1,2,CNCCC=C1c2ccccc2C2CC2c2ccccc21
1437,omiloxetine,1,2,O=C(CN1CC[C@H](c2ccc(F)cc2)[C@@H](COc2ccc3c(c2)OCO3)C1)c1ccc(F)cc1
1438,oxaflozane,1,2,CC(C)N1CCOC(c2ccc(C(F)(F)F)cc2)C1
1439,oxcarbazepine,1,2,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
1440,oxifentorex,1,2,CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1
1441,oxiracetam,1,2,NC(=O)CN1CC(O)CC1=O
1442,oxisopred,1,2,COC(=O)[C@@]1(O)CC[C@H]2C3CCC(=O)C4C(=O)C=CC4(C)[C@H]3C(O)CC21C
1443,oxitriptan,1,2,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O
1444,oxitriptyline,1,2,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21
1445,pagoclone,1,2,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1
1446,panadiplon,1,2,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21
1447,panamesine,1,2,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1
1448,pancopride,1,2,Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl
1449,panuramine,1,2,O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1
1450,paraldehyde,1,2,CC1OC(C)OC(C)O1
1451,paramethasone-acetate,1,2,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1452,pargyline,1,2,C#CCN(C)Cc1ccccc1
1453,paroxetine,1,2,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
1454,pazinaclone,1,2,O=C(CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2
1455,penfluridol,1,2,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1456,pentabamate,1,2,CC(OC(N)=O)C(C)C(C)OC(N)=O
1457,pentamorphone,1,2,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5
1458,penthrichloral,1,2,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1
1459,pentiapine,1,2,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1
1460,perafensine,1,2,c1ccc(-c2nc(N3CCNCC3)cc3ccccc23)cc1
1461,perospirone,1,2,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
1463,petrichloral,1,2,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
1464,phenacemide,1,2,NC(=O)NC(=O)Cc1ccccc1
1465,phenazocine,1,2,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1
1466,pheneturide,1,2,CCC(C(=O)NC(N)=O)c1ccccc1
1467,phenmetrazine,1,2,CC1NCCOC1c1ccccc1
1468,phenoxypropazine(fenoxypropazine),1,2,CC(COc1ccccc1)NN
1469,phensuximide,1,2,CN1C(=O)CC(c2ccccc2)C1=O
1470,phenyl-salicylate,1,2,O=C([O-])c1ccccc1Oc1ccccc1
1472,phetharbital,1,2,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O
1473,piberaline,1,2,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1
1474,picenadol,1,2,CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@@H]1C
1475,pidolacetamol,1,2,CC(=O)Nc1ccc(OC(=O)[C@@H]2CCC(=O)N2)cc1
1476,pipequaline,1,2,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1
1477,piperacetazine,1,2,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
1478,piperilate(pipethanate),1,2,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1
1479,pipofezine,1,2,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1
1480,pipotiazine-palmitate,1,2,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
1481,piquindone,1,2,CCc1c(C)[nH]c2c1C(=O)[C@@H]1CN(C)CC[C@H]1C2
1482,piracetam,1,2,NC(=O)CN1CCCC1=O
1483,pirandamine,1,2,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2
1484,piriqualone,1,2,Cc1ccccc1-n1c(/C=C/c2ccccn2)nc2ccccc2c1=O
1485,piritramide,1,2,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1
1486,pirlindole,1,2,Cc1ccc2c(c1)c1c3n2CCNC3CCC1
1487,pivagabine,1,2,CC(C)(C)C(=O)NCCCC(=O)O
1488,pivoxazepam,1,2,CC(C)(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
1489,pramiracetam,1,2,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
1490,prazitone,1,2,O=C1NC(=O)C(CC2CCCCN2)(c2ccccc2)C(=O)N1
1491,prednicarbate,1,2,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1492,prednisolamate,1,2,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
1493,prednisolone-steaglate,1,2,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1494,prednisolone-tebutate,1,2,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1495,prednylidene,1,2,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO
1496,pregabalin,1,2,CC(C)C[C@H](CN)CC(=O)O
1497,pregnenolone-succinate,1,2,CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C
1498,pridefine,1,2,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1
1499,procarbazine,1,2,CNNCc1ccc(C(=O)NC(C)C)cc1
1500,procymate,1,2,CCC(OC(N)=O)C1CCCCC1
1501,proflazepam,1,2,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO
1502,progabide,1,2,NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1
1503,prolintane,1,2,CCCC(Cc1ccccc1)N1CCCC1
1504,promoxolane,1,2,CC(C)C1(C(C)C)OCC(CO)O1
1505,propacetamol,1,2,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
1506,propanidid,1,2,[CH2-][CH-]C
1507,propizepine,1,2,CC(CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C
1509,propyperone,1,2,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
1510,prothixene,1,2,CN(C)CCC=C1c2ccccc2Sc2ccccc21
1511,proxibarbal,1,2,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O
1512,proxorphan,1,2,Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3
1513,proxyphylline,1,2,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
1514,psilocybine,1,2,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12
1515,pyridarone,1,2,c1ccc2oc(-c3ccncc3)cc2c1
1516,pyritinol,1,2,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O
1517,quetiapine,1,2,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
1518,quilostigmine,1,2,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12
1519,quinagolide,1,2,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21
1520,ramciclane,1,2,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C
1521,rasagiline,1,2,C#CCN[C@@H]1CCc2ccccc21
1522,reclazepam,1,2,O=C1COC(N2CCN=C(c3ccccc3Cl)c3cc(Cl)ccc32)=N1
1523,remacemide,1,2,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
1524,remifentanil,1,2,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1
1525,resocortol,1,2,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
1526,retigabine,1,2,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
1527,ricasetron,1,2,CN1[C@H]2CC[C@@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2
1528,rilmazafone,1,2,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1
1529,rimcazole,1,2,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1
1530,rimexolone,1,2,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1531,ripazepam,1,2,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2
1532,rivastigmine,1,2,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
1533,robalzotan,1,2,NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2
1534,rociclovir,1,2,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc21
1535,rofelodine,1,2,O=C1CCN=C2CC(c3ccccc3)CN12
1536,rofleponide,1,2,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
1537,rolicyprine,1,2,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1
1538,rolipram,1,2,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
1539,romergoline,1,2,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21
1540,romifidine,1,2,Fc1cccc(Br)c1NC1=NCCN1
1542,roxoperone,1,2,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O
1543,sabcomeline,1,2,CON=C(C#N)C1CN2CCC1CC2
1544,salicin,1,2,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1545,salicylamide,1,2,NC(=O)c1ccccc1O
1546,salsalate(salsalic-acid),1,2,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
1547,sameridine,1,2,CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1
1548,saripidem,1,2,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12
1549,savoxepin,1,2,N#Cc1ccc2c(c1)C1=C(CCN(CC3CCCC3)CC1)c1ccccc1O2
1550,selegiline,1,2,C#CCN(C)[C@H](C)Cc1ccccc1
1551,semorphone,1,2,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
1552,sertindole,1,2,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
1553,setiptiline,1,2,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
1554,sibopirdine,1,2,c1cncc(CC2(Cc3ccncc3)c3cccnc3-c3ncccc32)c1
1555,sibutramine,1,2,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
1556,sifaprazine,1,2,CN1CCN(c2ccccc2Cc2ccccc2)CC1
1557,simvastatin,1,2,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
1558,soretolide,1,2,Cc1cc(NC(=O)c2c(C)cccc2C)no1
1559,spiperone,1,2,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
1560,spiradoline,1,2,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
1561,spiramide,1,2,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2
1562,spirilene,1,2,C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
1563,spiroxepin,1,2,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12
1564,stacofylline,1,2,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1
1565,stiripentol,1,2,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
1566,suclofenide,1,2,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1
1568,sulfonmethane,1,2,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC
1569,sulmepride,1,2,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C
1570,sulthiame(sultiame),1,2,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
1571,sultopride,1,2,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
1572,sumacetamol,1,2,CSCC[C@H](NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1
1573,sunepitron,1,2,O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1
1574,suproclone,1,2,CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1
1575,suriclone,1,2,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1
1576,suritozole,1,2,Cn1nc(-c2cccc(F)c2)n(C)c1=S
1577,taglutimide(biglumide),1,2,O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1
1578,talopram,1,2,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21
1579,talsupram,1,2,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21
1580,taltrimide,1,2,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O
1581,tameridone,1,2,Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O
1582,tametraline,1,2,CNC1CCC(c2ccccc2)c2ccccc21
1584,tamolarizine,1,2,COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC
1585,tampramine,1,2,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21
1586,tandamine,1,2,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C
1587,tandospirone,1,2,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1
1588,taniplon,1,2,COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2
1589,tasosartan,1,2,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2
1590,tazomeline,1,2,CCCCCCSc1nsnc1C1=CCCN(C)C1
1591,tefludazine,1,2,OCCN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1
1592,teflutixol,1,2,OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1
1593,tenilsetam,1,2,O=C1NCCNC1c1cccs1
1594,tepirindole,1,2,CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1
1595,terguride,1,2,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1596,tetrabarbital,1,2,CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O
1598,tetrantoin,1,2,O=C1NC(=O)C2(CCc3ccccc3C2)N1
1599,thalidomide,1,2,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
1600,thebacon,1,2,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314
1601,thialbarbital,1,2,C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O
1602,thiamylal,1,2,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
1603,thiazesim(tiazesim),1,2,CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21
1604,thiopropazate,1,2,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1605,thioproperazine,1,2,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
1606,thozalinone(tozalinone),1,2,CN(C)C1=NC(=O)C(c2ccccc2)O1
1607,tiagabine,1,2,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
1608,tianeptine,1,2,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
1609,tienocarbine,1,2,Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4
1610,tifemoxone,1,2,S=C1NCCC(COc2ccccc2)O1
1611,tilidine,1,2,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C
1612,timelotem,1,2,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1
1613,timiperone,1,2,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
1614,timirdine,1,2,N=C1SCCN1c1ccc(Cl)cc1N
1615,timobesone-acetate,1,2,CSC(=O)C1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C
1616,tinidazole,1,2,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
1617,tiomergine,1,2,CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21
1618,tioperidone,1,2,CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1
1619,tiospirone,1,2,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
1620,tipredane,1,2,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1621,tisocromide,1,2,COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2
1622,tixadil,1,2,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21
1623,tixocortol,1,2,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CS
1624,tixocortol-pivalate,1,2,CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1625,tofenacin,1,2,CNCCOC(c1ccccc1)c1ccccc1C
1626,tofisopam,1,2,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
1627,toloxychlorinol,1,2,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl
1628,tolpiprazole,1,2,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1
1629,tolquinzole,1,2,CCC1(O)CCN2CCc3ccc(C)cc3C2C1
1630,tolufazepam,1,2,Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1
1631,tonazocine,1,2,CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C
1632,topiramate,1,2,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
1633,tracazolate,1,2,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
1634,tralonide,1,2,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CF)O1
1635,tramadol,1,2,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
1636,trebenzomine,1,2,CC1Oc2ccccc2CC1N(C)C
1637,trefentanil,1,2,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1
1638,triamcinolone-benetonide,1,2,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
1639,triamcinolone-furetonide,1,2,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)c2cc3ccccc3o2)O1
1640,tribromoethanol,1,2,OC(Br)(Br)CBr
1641,tricetamide,1,2,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1
1642,triclodazol,1,2,O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1
1643,triclofos,1,2,O=P(O)(O)OCC(Cl)(Cl)Cl
1644,triclonide,1,2,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CCl)O1
1646,trizoxime,1,2,N/C(N=O)=C1\NNc2ccccc2N(Cc2ccccc2)C1=O
1647,trocimine,1,2,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC
1648,tryptophan(l-tryptophan),1,2,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
1649,uldazepam,1,2,C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1
1650,umespirone,1,2,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C
1651,urethane,1,2,CCOC(N)=O
1652,valaciclovir,1,2,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21
1653,valdipromide,1,2,CCCC(CCC)(CCC)C(N)=O
1654,valganciclovir(RS790702),1,2,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21
1655,valproatepivoxil,1,2,CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C
